Recency,Frequency,Monetary,Avg_Order_Value,Purchase_Rate
203,2,1250.3700000000001,625.1850000000001,0.00980392156862745
6,1,486.22,486.22,0.14285714285714285
144,1,-611.86,-611.86,0.006896551724137931
33,4,971.76,242.94,0.11764705882352941
49,5,1721.57,344.31399999999996,0.1
95,4,1201.06,300.265,0.041666666666666664
9,5,1379.75,275.95,0.5
22,1,91.8,91.8,0.043478260869565216
313,1,112.75,112.75,0.0031847133757961785
122,5,1644.99,328.998,0.04065040650406504
46,2,1021.48,510.74,0.0425531914893617
282,2,414.7,207.35,0.007067137809187279
19,4,791.33,197.8325,0.2
36,5,1310.14,262.028,0.13513513513513514
64,2,712.88,356.44,0.03076923076923077
27,1,116.00999999999999,116.00999999999999,0.03571428571428571
8,5,426.81,85.362,0.5555555555555556
4,2,353.65,176.825,0.4
16,3,2817.03,939.0100000000001,0.17647058823529413
46,1,492.84,492.84,0.02127659574468085
65,1,282.45,282.45,0.015151515151515152
26,11,5725.47,520.4972727272727,0.4074074074074074
45,1,121.18,121.18,0.021739130434782608
8,9,3957.78,439.75333333333333,1.0
15,12,1648.79,137.39916666666667,0.75
268,1,71.4,71.4,0.0037174721189591076
40,5,1539.69,307.938,0.12195121951219512
337,1,236.02,236.02,0.0029585798816568047
11,1,114.60000000000001,114.60000000000001,0.08333333333333333
19,2,260.68,130.34,0.1
95,2,911.94,455.97,0.020833333333333332
61,1,117.88,117.88,0.016129032258064516
136,1,60.7,60.7,0.0072992700729927005
11,4,1797.78,449.445,0.3333333333333333
10,8,3384.09,423.01125,0.7272727272727273
4,39,9803.96,251.3835897435897,7.8
19,4,870.09,217.5225,0.2
10,4,869.46,217.365,0.36363636363636365
15,2,250.26000000000002,125.13000000000001,0.125
59,7,1205.9,172.27142857142857,0.11666666666666667
30,11,5820.16,529.1054545454546,0.3548387096774194
94,1,353.48,353.48,0.010526315789473684
10,3,1197.42,399.14000000000004,0.2727272727272727
9,4,780.58,195.145,0.4
57,6,1518.43,253.0716666666667,0.10344827586206896
268,1,333.74,333.74,0.0037174721189591076
122,5,133.62,26.724,0.04065040650406504
127,1,62.63999999999999,62.63999999999999,0.0078125
78,4,819.2900000000001,204.82250000000002,0.05063291139240506
240,2,847.41,423.705,0.008298755186721992
200,2,163.20000000000002,81.60000000000001,0.009950248756218905
60,3,2150.85,716.9499999999999,0.04918032786885246
3,8,6083.04,760.38,2.0
273,1,108.21000000000001,108.21000000000001,0.0036496350364963502
202,1,257.7,257.7,0.0049261083743842365
81,1,358.0,358.0,0.012195121951219513
226,1,160.95,160.95,0.004405286343612335
4,15,2763.41,184.22733333333332,3.0
13,7,1357.6,193.94285714285712,0.5
74,2,605.12,302.56,0.02666666666666667
212,2,101.17000000000007,50.585000000000036,0.009389671361502348
25,3,727.27,242.42333333333332,0.11538461538461539
11,5,680.83,136.166,0.4166666666666667
262,1,329.56,329.56,0.0038022813688212928
96,4,663.65,165.9125,0.041237113402061855
112,3,270.40000000000003,90.13333333333334,0.02654867256637168
203,1,600.07,600.07,0.004901960784313725
93,1,121.74000000000001,121.74000000000001,0.010638297872340425
51,1,430.5,430.5,0.019230769230769232
18,7,1922.1,274.5857142857143,0.3684210526315789
18,4,501.12,125.28,0.21052631578947367
125,2,465.68,232.84,0.015873015873015872
92,3,711.41,237.13666666666666,0.03225806451612903
157,2,1030.4,515.2,0.012658227848101266
4,3,390.66,130.22,0.6
14,1,0.0,0.0,0.06666666666666667
12,3,698.58,232.86,0.23076923076923078
62,1,292.32,292.32,0.015873015873015872
61,1,557.62,557.62,0.016129032258064516
269,2,944.1,472.05,0.007407407407407408
263,1,200.29,200.29,0.003787878787878788
1,35,7454.07,212.97342857142857,17.5
53,5,2107.66,421.532,0.09259259259259259
11,19,3717.67,195.66684210526316,1.5833333333333333
3,27,4404.44,163.1274074074074,6.75
18,15,3167.64,211.176,0.7894736842105263
1,17,5315.92,312.7011764705882,8.5
366,1,590.0,590.0,0.0027247956403269754
37,2,178.26,89.13,0.05263157894736842
31,2,276.56,138.28,0.0625
113,1,138.98,138.98,0.008771929824561403
64,2,590.9300000000001,295.46500000000003,0.03076923076923077
16,4,258.4,64.6,0.23529411764705882
41,1,542.73,542.73,0.023809523809523808
64,2,126.30000000000001,63.150000000000006,0.03076923076923077
122,3,814.86,271.62,0.024390243902439025
18,6,1047.8400000000001,174.64000000000001,0.3157894736842105
60,2,93.66,46.83,0.03278688524590164
323,2,196.15,98.075,0.006172839506172839
23,4,2709.12,677.28,0.16666666666666666
156,1,361.11,361.11,0.006369426751592357
39,2,578.9399999999999,289.46999999999997,0.05
190,2,873.74,436.87,0.010471204188481676
360,2,197.95000000000002,98.97500000000001,0.00554016620498615
137,1,87.4,87.4,0.007246376811594203
8,4,2089.85,522.4625,0.4444444444444444
1,1,360.0,360.0,0.5
268,1,142.5,142.5,0.0037174721189591076
165,2,365.29,182.645,0.012048192771084338
104,4,618.09,154.5225,0.0380952380952381
155,1,63.75,63.75,0.00641025641025641
351,1,300.42,300.42,0.002840909090909091
4,10,2000.86,200.08599999999998,2.0
120,1,15.0,15.0,0.008264462809917356
23,4,1367.6100000000001,341.90250000000003,0.16666666666666666
7,5,1456.79,291.358,0.625
9,6,1083.63,180.60500000000002,0.6
4,2,598.57,299.285,0.4
22,5,1555.32,311.06399999999996,0.21739130434782608
2,4,578.66,144.665,1.3333333333333333
37,5,5815.49,1163.098,0.13157894736842105
64,9,2140.07,237.78555555555556,0.13846153846153847
1,3,640.76,213.58666666666667,1.5
5,36,10664.34,296.2316666666667,6.0
70,6,1491.7,248.61666666666667,0.08450704225352113
72,2,567.36,283.68,0.0273972602739726
17,1,199.48000000000002,199.48000000000002,0.05555555555555555
3,5,787.85,157.57,1.25
32,12,7072.8,589.4,0.36363636363636365
82,1,675.3,675.3,0.012048192771084338
39,9,3617.57,401.95222222222225,0.225
316,1,1308.48,1308.48,0.0031545741324921135
32,4,740.4,185.1,0.12121212121212122
93,3,1140.93,380.31,0.031914893617021274
14,1,350.9,350.9,0.06666666666666667
82,3,3536.82,1178.94,0.03614457831325301
77,1,795.12,795.12,0.01282051282051282
154,3,431.82,143.94,0.01935483870967742
201,1,860.12,860.12,0.0049504950495049506
45,7,10736.48,1533.782857142857,0.15217391304347827
261,1,775.85,775.85,0.003816793893129771
173,2,303.93,151.965,0.011494252873563218
68,3,2543.72,847.9066666666666,0.043478260869565216
277,2,377.6,188.8,0.007194244604316547
70,1,341.36,341.36,0.014084507042253521
64,1,233.76,233.76,0.015384615384615385
11,1,247.32,247.32,0.08333333333333333
16,3,910.72,303.5733333333333,0.17647058823529413
66,1,373.94,373.94,0.014925373134328358
8,2,389.28,194.64,0.2222222222222222
71,1,743.53,743.53,0.013888888888888888
122,1,674.7,674.7,0.008130081300813009
80,1,768.24,768.24,0.012345679012345678
257,1,609.95,609.95,0.003875968992248062
269,1,439.03,439.03,0.003703703703703704
59,2,431.26,215.63,0.03333333333333333
3,5,3085.4900000000002,617.0980000000001,1.25
18,2,992.5,496.25,0.10526315789473684
67,2,0.0,0.0,0.029411764705882353
9,3,2191.22,730.4066666666666,0.3
50,1,56.160000000000004,56.160000000000004,0.0196078431372549
257,2,623.4,311.7,0.007751937984496124
354,2,263.75,131.875,0.005633802816901409
366,2,721.32,360.66,0.005449591280653951
90,1,378.64,378.64,0.01098901098901099
61,3,3312.25,1104.0833333333333,0.04838709677419355
81,2,772.9,386.45,0.024390243902439025
99,3,1019.76,339.92,0.03
26,3,572.56,190.85333333333332,0.1111111111111111
21,7,3626.81,518.1157142857143,0.3181818181818182
281,1,222.99,222.99,0.0035460992907801418
31,9,4122.28,458.0311111111111,0.28125
330,1,534.57,534.57,0.0030211480362537764
121,3,627.15,209.04999999999998,0.02459016393442623
11,3,797.96,265.9866666666667,0.25
75,1,544.08,544.08,0.013157894736842105
204,1,59.8,59.8,0.004878048780487805
2,10,2312.8,231.28000000000003,3.3333333333333335
185,1,307.72,307.72,0.005376344086021506
22,4,1325.29,331.3225,0.17391304347826086
73,6,1539.18,256.53000000000003,0.08108108108108109
192,1,457.34,457.34,0.0051813471502590676
127,2,621.23,310.615,0.015625
18,1,75.0,75.0,0.05263157894736842
1,2,252.49,126.245,1.0
74,3,572.451,190.817,0.04
2,81,27487.41,339.3507407407407,27.0
9,7,988.91,141.27285714285713,0.7
107,1,213.55,213.55,0.009259259259259259
134,3,1390.5,463.5,0.022222222222222223
44,2,712.5,356.25,0.044444444444444446
5,2,640.83,320.415,0.3333333333333333
12,23,5845.44,254.14956521739128,1.7692307692307692
64,1,221.06,221.06,0.015384615384615385
135,4,140.35,35.0875,0.029411764705882353
40,3,1848.98,616.3266666666667,0.07317073170731707
51,2,2601.55,1300.775,0.038461538461538464
108,3,1624.21,541.4033333333333,0.027522935779816515
1,12,3550.7000000000003,295.8916666666667,6.0
19,3,582.6,194.20000000000002,0.15
10,1,218.47,218.47,0.09090909090909091
11,4,1006.8,251.7,0.3333333333333333
19,4,648.6899999999999,162.17249999999999,0.2
67,2,1269.1,634.55,0.029411764705882353
74,2,534.24,267.12,0.02666666666666667
5,9,3794.4900000000002,421.61,1.5
2,1,196.89,196.89,0.3333333333333333
14,7,3408.06,486.86571428571426,0.4666666666666667
255,1,283.71,283.71,0.00390625
92,1,296.64,296.64,0.010752688172043012
23,4,1104.23,276.0575,0.16666666666666666
17,10,3465.67,346.567,0.5555555555555556
24,1,291.88,291.88,0.04
27,6,2043.7199999999998,340.61999999999995,0.21428571428571427
26,6,2916.45,486.075,0.2222222222222222
259,2,590.0,295.0,0.007692307692307693
166,2,356.97999999999996,178.48999999999998,0.011976047904191617
25,4,1007.35,251.8375,0.15384615384615385
18,7,1737.8200000000002,248.26000000000002,0.3684210526315789
7,22,9537.92,433.5418181818182,2.75
29,2,183.44,91.72,0.06666666666666667
39,3,1445.0,481.6666666666667,0.075
183,2,143.25,71.625,0.010869565217391304
58,1,674.68,674.68,0.01694915254237288
100,2,297.95,148.975,0.019801980198019802
11,2,1083.71,541.855,0.16666666666666666
2,41,5656.75,137.96951219512195,13.666666666666666
99,2,165.0,82.5,0.02
1,4,2531.58,632.895,2.0
61,3,417.54,139.18,0.04838709677419355
236,1,229.59,229.59,0.004219409282700422
191,4,1431.78,357.945,0.020833333333333332
179,4,1092.77,273.1925,0.022222222222222223
38,8,1441.53,180.19125,0.20512820512820512
198,3,291.0,97.0,0.01507537688442211
46,8,1776.81,222.10125,0.1702127659574468
232,1,184.64,184.64,0.004291845493562232
66,1,140.34,140.34,0.014925373134328358
241,1,313.8,313.8,0.004132231404958678
233,1,454.24,454.24,0.004273504273504274
78,3,1122.41,374.1366666666667,0.0379746835443038
58,3,575.4,191.79999999999998,0.05084745762711865
17,17,8910.61,524.1535294117648,0.9444444444444444
105,4,449.52,112.38,0.03773584905660377
52,10,1215.82,121.582,0.18867924528301888
136,3,1269.84,423.28,0.021897810218978103
275,2,618.63,309.315,0.007246376811594203
312,1,316.26000000000005,316.26000000000005,0.003194888178913738
8,6,1990.1200000000001,331.68666666666667,0.6666666666666666
11,3,617.93,205.97666666666666,0.25
283,3,321.05,107.01666666666667,0.01056338028169014
18,7,1146.96,163.85142857142858,0.3684210526315789
23,4,1136.77,284.1925,0.16666666666666666
243,2,1310.47,655.235,0.00819672131147541
17,3,292.0,97.33333333333333,0.16666666666666666
71,1,216.85,216.85,0.013888888888888888
64,1,295.93,295.93,0.015384615384615385
68,8,4282.88,535.36,0.11594202898550725
312,3,452.82,150.94,0.009584664536741214
3,4,2479.16,619.79,1.0
244,1,110.97,110.97,0.004081632653061225
9,7,979.72,139.96,0.7
1,5,1785.16,357.03200000000004,2.5
261,1,251.21,251.21,0.003816793893129771
127,1,205.1,205.1,0.0078125
74,1,152.20000000000002,152.20000000000002,0.013333333333333334
73,4,891.12,222.78,0.05405405405405406
21,3,1389.41,463.1366666666667,0.13636363636363635
60,5,2109.07,421.814,0.08196721311475409
86,1,659.4399999999999,659.4399999999999,0.011494252873563218
50,2,110.80000000000001,55.400000000000006,0.0392156862745098
59,8,3487.75,435.96875,0.13333333333333333
1,3,1093.65,364.55,1.5
30,1,125.80000000000001,125.80000000000001,0.03225806451612903
33,6,3755.38,625.8966666666666,0.17647058823529413
41,5,680.1800000000001,136.036,0.11904761904761904
15,2,628.78,314.39,0.125
34,8,2263.76,282.97,0.22857142857142856
79,2,307.76,153.88,0.025
205,2,483.8,241.9,0.009708737864077669
34,1,210.31,210.31,0.02857142857142857
183,3,270.79,90.26333333333334,0.016304347826086956
2,43,5613.08,130.53674418604652,14.333333333333334
1,7,3448.29,492.61285714285714,3.5
43,7,1280.85,182.97857142857143,0.1590909090909091
86,4,605.84,151.46,0.04597701149425287
40,2,291.41,145.705,0.04878048780487805
12,3,626.99,208.99666666666667,0.23076923076923078
96,2,682.41,341.205,0.020618556701030927
26,8,916.12,114.515,0.2962962962962963
319,1,91.80000000000001,91.80000000000001,0.003125
66,16,3539.53,221.220625,0.23880597014925373
74,4,4149.28,1037.32,0.05333333333333334
28,2,584.06,292.03,0.06896551724137931
6,4,605.06,151.265,0.5714285714285714
7,1,174.37,174.37,0.125
216,1,141.85999999999999,141.85999999999999,0.004608294930875576
82,3,1799.33,599.7766666666666,0.03614457831325301
84,2,777.53,388.765,0.023529411764705882
144,5,647.74,129.548,0.034482758620689655
19,2,240.22,120.11,0.1
41,2,874.71,437.355,0.047619047619047616
173,1,192.85,192.85,0.005747126436781609
17,2,373.75,186.875,0.1111111111111111
243,1,239.49,239.49,0.004098360655737705
13,12,2092.32,174.36,0.8571428571428571
206,1,1384.25,1384.25,0.004830917874396135
50,2,294.4,147.2,0.0392156862745098
23,5,732.0699999999999,146.414,0.20833333333333334
10,20,6703.3,335.165,1.8181818181818181
25,5,1658.3,331.65999999999997,0.19230769230769232
15,2,467.04,233.52,0.125
309,1,118.0,118.0,0.0032258064516129032
156,1,781.03,781.03,0.006369426751592357
307,1,142.4,142.4,0.003246753246753247
32,3,347.0,115.66666666666667,0.09090909090909091
16,13,2445.12,188.08615384615385,0.7647058823529411
15,2,379.65,189.825,0.125
11,7,1976.12,282.30285714285714,0.5833333333333334
65,3,1117.13,372.3766666666667,0.045454545454545456
36,4,247.95999999999998,61.989999999999995,0.10810810810810811
108,6,1990.28,331.7133333333333,0.05504587155963303
53,1,396.97,396.97,0.018518518518518517
6,2,697.04,348.52,0.2857142857142857
47,2,167.42000000000002,83.71000000000001,0.041666666666666664
1,33,5030.6,152.44242424242427,16.5
312,1,219.52,219.52,0.003194888178913738
45,2,693.32,346.66,0.043478260869565216
65,1,428.89,428.89,0.015151515151515152
26,1,164.34,164.34,0.037037037037037035
29,3,280.53999999999996,93.51333333333332,0.1
40,1,678.01,678.01,0.024390243902439025
12,9,1115.43,123.93666666666667,0.6923076923076923
89,4,1158.2,289.55,0.044444444444444446
24,4,1610.46,402.615,0.16
313,2,399.99,199.995,0.006369426751592357
40,3,544.18,181.39333333333332,0.07317073170731707
174,1,177.34,177.34,0.005714285714285714
117,1,213.85,213.85,0.00847457627118644
31,7,672.44,96.06285714285715,0.21875
253,1,257.23,257.23,0.003937007874015748
59,7,1624.02,232.00285714285715,0.11666666666666667
23,11,7792.36,708.3963636363636,0.4583333333333333
5,11,1995.68,181.42545454545456,1.8333333333333333
100,12,3021.77,251.81416666666667,0.1188118811881188
25,6,2117.02,352.83666666666664,0.23076923076923078
33,5,1575.16,315.03200000000004,0.14705882352941177
68,1,1071.03,1071.03,0.014492753623188406
37,6,941.62,156.93666666666667,0.15789473684210525
52,3,810.5,270.1666666666667,0.05660377358490566
16,1,122.64,122.64,0.058823529411764705
74,1,1033.34,1033.34,0.013333333333333334
216,1,354.8,354.8,0.004608294930875576
31,3,519.44,173.14666666666668,0.09375
9,5,2597.52,519.504,0.5
120,1,252.1,252.1,0.008264462809917356
10,5,1670.22,334.044,0.45454545454545453
257,2,346.6,173.3,0.007751937984496124
17,7,1809.34,258.47714285714284,0.3888888888888889
35,2,94.2,47.1,0.05555555555555555
46,3,1095.08,365.02666666666664,0.06382978723404255
43,6,2707.33,451.22166666666664,0.13636363636363635
114,2,932.97,466.485,0.017391304347826087
165,2,379.65,189.825,0.012048192771084338
11,2,382.14,191.07,0.16666666666666666
10,7,2421.47,345.9242857142857,0.6363636363636364
197,3,1550.85,516.9499999999999,0.015151515151515152
86,7,879.08,125.58285714285715,0.08045977011494253
179,1,189.47,189.47,0.005555555555555556
60,3,84.65,28.21666666666667,0.04918032786885246
149,1,305.02,305.02,0.006666666666666667
3,29,6216.07,214.34724137931033,7.25
51,2,218.55,109.275,0.038461538461538464
75,1,349.7,349.7,0.013157894736842105
301,6,-71.46,-11.909999999999998,0.019867549668874173
19,2,396.92,198.46,0.1
151,2,486.82000000000005,243.41000000000003,0.013157894736842105
152,1,232.6,232.6,0.006535947712418301
1,5,2202.31,440.462,2.5
18,4,827.83,206.9575,0.21052631578947367
187,1,59.5,59.5,0.005319148936170213
286,2,64.23,32.115,0.006968641114982578
3,7,3119.44,445.63428571428574,1.75
183,1,72.0,72.0,0.005434782608695652
63,1,910.0,910.0,0.015625
59,1,172.25,172.25,0.016666666666666666
25,5,1466.8700000000001,293.374,0.19230769230769232
325,2,-32.0,-16.0,0.006134969325153374
4,60,62653.1,1044.2183333333332,12.0
31,15,2504.13,166.942,0.46875
39,1,151.29999999999998,151.29999999999998,0.025
155,1,308.58000000000004,308.58000000000004,0.00641025641025641
26,10,2265.12,226.512,0.37037037037037035
318,1,99.5,99.5,0.003134796238244514
5,10,2295.31,229.531,1.6666666666666667
8,3,711.86,237.28666666666666,0.3333333333333333
303,1,330.79,330.79,0.003289473684210526
267,2,806.41,403.205,0.007462686567164179
271,1,296.88,296.88,0.003676470588235294
4,17,6249.110000000001,367.59470588235297,3.4
32,1,180.48,180.48,0.030303030303030304
219,2,252.06,126.03,0.00909090909090909
247,1,228.84,228.84,0.004032258064516129
281,8,1053.94,131.7425,0.028368794326241134
269,1,138.28,138.28,0.003703703703703704
32,7,1432.26,204.60857142857142,0.21212121212121213
246,2,306.55,153.275,0.008097165991902834
15,5,1041.68,208.336,0.3125
117,4,799.9,199.975,0.03389830508474576
36,1,524.14,524.14,0.02702702702702703
120,4,2369.16,592.29,0.03305785123966942
217,1,199.85000000000002,199.85000000000002,0.0045871559633027525
50,11,1809.81,164.52818181818182,0.21568627450980393
39,2,1079.6599999999999,539.8299999999999,0.05
29,2,333.48,166.74,0.06666666666666667
37,6,1016.14,169.35666666666665,0.15789473684210525
136,2,752.6,376.3,0.014598540145985401
219,2,610.59,305.295,0.00909090909090909
28,1,491.86,491.86,0.034482758620689655
25,8,2766.18,345.7725,0.3076923076923077
5,3,724.0,241.33333333333334,0.5
200,1,339.59999999999997,339.59999999999997,0.004975124378109453
18,1,216.9,216.9,0.05263157894736842
241,1,350.75,350.75,0.004132231404958678
72,4,666.33,166.5825,0.0547945205479452
17,14,3102.42,221.60142857142858,0.7777777777777778
3,8,1340.1499999999999,167.51874999999998,2.0
95,2,1156.36,578.18,0.020833333333333332
151,2,291.54,145.77,0.013157894736842105
374,1,79.6,79.6,0.0026666666666666666
96,5,948.25,189.65,0.05154639175257732
54,5,1647.26,329.452,0.09090909090909091
288,1,296.25,296.25,0.0034602076124567475
124,6,1186.28,197.71333333333334,0.048
288,1,741.26,741.26,0.0034602076124567475
152,2,282.59999999999997,141.29999999999998,0.013071895424836602
4,10,2154.68,215.468,2.0
2,15,5145.12,343.008,5.0
12,7,3190.55,455.79285714285714,0.5384615384615384
33,2,659.4100000000001,329.70500000000004,0.058823529411764705
54,2,286.79,143.395,0.03636363636363636
50,2,1070.65,535.325,0.0392156862745098
204,2,3.552713678800501e-15,1.7763568394002505e-15,0.00975609756097561
63,3,1689.46,563.1533333333333,0.046875
71,3,1521.76,507.25333333333333,0.041666666666666664
2,52,16945.71,325.87903846153847,17.333333333333332
